,Symbol,RalatedParty,EndDate,ISExit,Relationship,RegisterAddress,DirectHoldingRatio,IndirectHoldingRatio,Sub_Symbol,Name,is_foreign,is_subsidiary_listed,ind
355,000009,遵义市大地和电气有限公司,2022-12-31,0,上市公司的子公司,贵州,,100,,中国宝安,0,0,机电制造
356,000009,广州日信宝安新材料产业投资有限公司,2022-12-31,0,上市公司的子公司,广东,,43.8,,中国宝安,0,0,项目投资
357,000009,武汉天一医药开发有限公司,2022-12-31,0,上市公司的子公司,湖北,,80,,中国宝安,0,0,药品生产
358,000009,武汉马应龙大药房连锁股份有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,药品销售
359,000009,武汉马应龙医院投资管理有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,医疗投资
360,000009,武汉马应龙医药物流有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,药品物流
361,000009,武汉天一医药科技投资有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,药品研发
362,000009,武汉马应龙中西医结合肛肠医院有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,医疗服务
363,000009,马应龙国际医药发展有限公司,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,0,0,药品销售
364,000009,武汉马应龙综合门诊部有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,医疗服务
365,000009,马应龙医疗管理股份有限公司,2022-12-31,0,上市公司的子公司,湖北,,73.27,,中国宝安,0,0,医疗机构投资
366,000009,南京马应龙中医医院有限公司,2022-12-31,0,上市公司的子公司,江苏,,100,,中国宝安,0,0,医疗服务
367,000009,马应龙药业集团股份有限公司,2022-12-31,0,上市公司的子公司,湖北,29.27,0.87,600993,中国宝安,0,1,主要从事中西药制造销售
368,000009,天津宝顺置业发展有限公司,2022-12-31,0,上市公司的子公司,天津,,100,,中国宝安,0,0,房地产开发
369,000009,苏州多思达连接技术有限公司,2022-12-31,0,上市公司的子公司,江苏,,100,,中国宝安,0,0,机电制造
370,000009,江西宝航新材料有限公司,2022-12-31,0,上市公司的子公司,江西,,100,,中国宝安,0,0,制造业
371,000009,北京太兴物业发展有限公司,2022-12-31,0,上市公司的子公司,北京,,100,,中国宝安,0,0,物业管理
372,000009,惠州市中宝房地产开发有限公司,2022-12-31,0,上市公司的子公司,广东,,51,,中国宝安,0,0,房地产
373,000009,成都绿金高新技术股份有限公司,2022-12-31,0,上市公司的子公司,四川,,61.63,,中国宝安,0,0,生物投资
374,000009,马应龙大健康有限公司,2022-12-31,0,上市公司的子公司,湖北,,48.48,,中国宝安,0,0,投资管理
375,000009,武汉小马奔腾医疗科技有限公司,2022-12-31,0,上市公司的子公司,湖北,,90.61,,中国宝安,0,0,投资管理
376,000009,武汉马应龙网络投资有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,投资管理
377,000009,湖北马应龙护理品有限公司,2022-12-31,0,上市公司的子公司,湖北,,57.5,,中国宝安,0,0,药妆的研发及销售
378,000009,武汉马万兴医药有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,批发零售
379,000009,湖北马应龙生物科技有限公司,2022-12-31,0,上市公司的子公司,湖北,,78.82,,中国宝安,0,0,药妆的研发及销售
380,000009,武汉迈迪投资管理有限公司,2022-12-31,0,上市公司的子公司,湖北,,95,,中国宝安,0,0,投资、企业管理咨询
381,000009,武汉广为康医疗科技有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,批发零售
382,000009,武汉马应龙医药有限公司,2022-12-31,0,上市公司的子公司,湖北,,88.21,,中国宝安,0,0,药品批发
383,000009,昆明恒基物业管理有限公司,2022-12-31,0,上市公司的子公司,云南,,100,,中国宝安,0,0,物业管理
384,000009,北京太安投资有限公司,2022-12-31,0,上市公司的子公司,北京,,80,,中国宝安,0,0,项目投资
385,000009,康立得大药房连锁(湖北)有限公司,2022-12-31,0,上市公司的子公司,武汉,,95.8,,中国宝安,0,0,批发和零售
386,000009,深瑞墨烯科技(福建)有限公司,2022-12-31,0,上市公司的子公司,三明,,100,,中国宝安,0,0,新材料生产
387,000009,贝特瑞(江苏)新材料科技有限公司,2022-12-31,0,上市公司的子公司,常州,,100,,中国宝安,0,0,新材料生产
388,000009,贝特瑞(香港)新材料有限公司,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,0,0,投资平台
389,000009,南京宝骏创业投资基金(有限合伙),2022-12-31,0,上市公司的子公司,江苏,,100,,中国宝安,0,0,项目投资
390,000009,广州日信宝安新材料产业投资中心(有限合伙),2022-12-31,0,上市公司的子公司,广东,,20,,中国宝安,0,0,项目投资
391,000009,湖北高龙健康产业投资基金合伙企业(有限合伙),2022-12-31,0,上市公司的子公司,湖北,,77.27,,中国宝安,0,0,投资管理
392,000009,武汉同道和科技合伙企业(有限合伙),2022-12-31,0,上市公司的子公司,湖北,,19.6,,中国宝安,0,0,投资管理
393,000009,湖北洪龙大健康产业投资基金合伙企业(有限合伙),2022-12-31,0,上市公司的子公司,武汉,,63.89,,中国宝安,0,0,投资管理
394,000009,国科中农(北京)生物科技有限公司,2022-12-31,0,上市公司的子公司,北京,,100,,中国宝安,0,0,生物投资
395,000009,中国宝安集团投资有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,实业投资
396,000009,国发建富实业有限公司,2022-12-31,0,上市公司的子公司,深圳,,50,,中国宝安,0,0,仓储物流
397,000009,深圳市平吉实业有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,实业投资
398,000009,深圳市唐人广告有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,广告设计
399,000009,唐人投资有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,农业投资
400,000009,华一发展有限公司,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,0,0,股权投资
401,000009,广东宝安农林高科有限公司,2022-12-31,0,上市公司的子公司,广东,,100,,中国宝安,0,0,农林投资
402,000009,北京太丰投资有限公司,2022-12-31,0,上市公司的子公司,北京,,100,,中国宝安,0,0,项目投资
403,000009,北京富华房地产投资有限公司,2022-12-31,0,上市公司的子公司,北京,,50,,中国宝安,0,0,项目投资
404,000009,北京恒丰房地产开发有限公司,2022-12-31,0,上市公司的子公司,北京,,99,,中国宝安,0,0,房地产开发
405,000009,海南宝安地产实业有限公司,2022-12-31,0,上市公司的子公司,海南,,70,,中国宝安,0,0,房地产开发
406,000009,鸡西市贝特瑞新能源科技有限公司,2022-12-31,0,上市公司的子公司,鸡西,,100,,中国宝安,0,0,石墨制品生产
407,000009,海南宝安地产投资有限公司,2022-12-31,0,上市公司的子公司,海南,,100,,中国宝安,0,0,房地产开发
408,000009,密山宝安钾业有限公司,2022-12-31,0,上市公司的子公司,黑龙江,,100,,中国宝安,0,0,钾长石加工
409,000009,万宁宝安房地产开发有限公司,2022-12-31,0,上市公司的子公司,海南,,100,,中国宝安,0,0,房地产开发
410,000009,湖北红莲湖恒安大酒店有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,酒店
411,000009,湖北红莲湖农林高科发展有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,农林投资
412,000009,湖北红莲湖旅游度假区开发有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,房地产开发
413,000009,武汉市广安置业有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,房地产开发
414,000009,湖北美地房地产开发有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,房地产开发
415,000009,广州市红塘生态旅游发展有限公司,2022-12-31,0,上市公司的子公司,广东,,100,,中国宝安,0,0,旅游地产开发
416,000009,武汉南湖物业管理有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,物业管理
417,000009,深圳大佛药业股份有限公司,2022-12-31,0,上市公司的子公司,深圳,,86.82,,中国宝安,0,0,药品生产
418,000009,南京马应龙医院管理有限公司,2022-12-31,0,上市公司的子公司,江苏,,81.8,,中国宝安,0,0,医疗机构投资
419,000009,武汉马应龙爱欣大药房连锁有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,药品销售
420,000009,Tai Situpa Group Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
421,000009,Lewiston Group Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
422,000009,Prolific Sino Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
425,000009,Ally Wise Group Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
426,000009,深圳市贝特瑞纳米科技有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,新材料开发、生产
427,000009,贝特瑞新材料集团股份有限公司,2022-12-31,0,上市公司的子公司,深圳,24.44,43.92,835185,中国宝安,0,1,主要从事锂离子电池负极材料、正极材料及石墨烯材料的制造销售
428,000009,IPE MEDICAL LIMITED,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,控股投资
429,000009,湖北宝腾新材料科技有限公司,2022-12-31,0,上市公司的子公司,十堰,,60,,中国宝安,0,0,蜂窝陶瓷制品制造
430,000009,海南金诚信实业投资有限公司,2022-12-31,0,上市公司的子公司,海口,,100,,中国宝安,0,0,房地产开发
431,000009,深圳智造投资有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,投资控股
432,000009,深圳智能制造科技有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,投资控股
433,000009,Greatest All Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
434,000009,常熟科裕格兰精密机械有限公司,2022-12-31,0,上市公司的子公司,常熟,,100,,中国宝安,0,0,精密金属零件制造
435,000009,江苏德上精密机床有限公司,2022-12-31,0,上市公司的子公司,常熟,,93.7,,中国宝安,0,0,智能设备销售及制造
436,000009,深圳市大佛医药贸易有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,中国宝安,0,0,药品销售
437,000009,广州市科益精密机械设备有限公司,2022-12-31,0,上市公司的子公司,广州增城,,100,,中国宝安,0,0,精密金属零件制造
438,000009,广州市新豪精密科技有限公司,2022-12-31,0,上市公司的子公司,广州增城,,100,,中国宝安,0,0,精密金属零件制造
439,000009,东莞科达五金制品有限公司,2022-12-31,0,上市公司的子公司,东莞,,100,,中国宝安,0,0,精密金属零件制造
440,000009,IPE Macao Commerical Offshore Limited,2022-12-31,0,上市公司的子公司,澳门,,100,,中国宝安,1,0,精密金属零件买卖
441,000009,IPE-Greystone Machining Company Asia Limited,2022-12-31,0,上市公司的子公司,香港,,85,,中国宝安,1,0,投资控股
442,000009,International Precision Equipment Limited,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,投资控股
443,000009,Anglo Dynamic Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
445,000009,IPE Precision Machinery Limited,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,精密金属零件买卖
446,000009,Integrated Precision Engineering Company Limited,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,精密金属零件买卖及投资控股
447,000009,IPE Robot Manufacturing Company Limited,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,投资控股
448,000009,Gosmart Global Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
449,000009,Welltex Lighting Technology Limited,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,LED产品及部件买卖
450,000009,Brilliant Precision Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
451,000009,International Precision Engineering Company Limited,2022-12-31,0,上市公司的子公司,香港,,100,,中国宝安,1,0,投资控股
452,000009,凯格表面处理(太仓)有限公司,2022-12-31,0,上市公司的子公司,太仓,,100,,中国宝安,0,0,表面处理服务
453,000009,Cyber Starpower Limited,2022-12-31,0,上市公司的子公司,英属处女群岛,,100,,中国宝安,1,0,投资控股
454,000009,国际精密集团有限公司,2022-12-31,0,上市公司的子公司,开曼群岛,,53.78,,中国宝安,0,0,投资控股
455,000009,武汉智康企业管理咨询有限公司,2022-12-31,0,上市公司的子公司,湖北,,100,,中国宝安,0,0,管理咨询
456,000009,北京马应龙长青医院管理有限公司,2022-12-31,0,上市公司的子公司,北京,,74.59,,中国宝安,0,0,医疗机构投资
457,000009,北京马应龙长青肛肠医院有限公司,2022-12-31,0,上市公司的子公司,北京,,99.77,,中国宝安,0,0,医疗服务
458,000009,西安马应龙肛肠医院有限公司,2022-12-31,0,上市公司的子公司,陕西,,90.63,,中国宝安,0,0,医疗服务
459,000009,大同马应龙肛肠医院有限公司,2022-12-31,0,上市公司的子公司,山西,,67.59,,中国宝安,0,0,医疗服务
460,000009,湖北高投鑫龙投资管理有限公司,2022-12-31,0,上市公司的子公司,湖北,,55,,中国宝安,0,0,投资管理
461,000009,武汉马研康技术有限公司,2022-12-31,0,上市公司的子公司,武汉,,100,,中国宝安,0,0,批发和零售
462,000009,武汉马和堂技术有限公司,2022-12-31,0,上市公司的子公司,武汉,,100,,中国宝安,0,0,批发和零售
463,000009,武汉马仁堂技术有限公司,2022-12-31,0,上市公司的子公司,武汉,,100,,中国宝安,0,0,批发和零售
464,000009,厦门捷欧大地和新能源有限公司,2022-12-31,0,上市公司的子公司,厦门,,100,,中国宝安,0,0,机电制造
465,000009,深圳市泰格尔航天航空科技有限公司,2022-12-31,0,上市公司的子公司,深圳,,92.25,,中国宝安,0,0,飞行器及其器材开发
466,000009,湖北青龙山风景区开发有限公司,2022-12-31,0,上市公司的子公司,湖北,,60,,中国宝安,0,0,旅游开发
467,000009,西安君兰科技有限公司,2022-12-31,0,上市公司的子公司,陕西,,60,,中国宝安,0,0,军工制造
468,000009,海南合峰房地产开发有限公司,2022-12-31,0,上市公司的子公司,海南,,100,,中国宝安,0,0,房地产开发
469,000009,海南大山农业有限公司,2022-12-31,0,上市公司的子公司,海南,,100,,中国宝安,0,0,农业开发
