股票代码,证券简称,参控公司,参控公司代码,参控关系,投资额(万元),持股比例(%),注册资本(万元),注册地,报告期,主营业务,是否上市/挂牌
000009.SZ,中国宝安,天津宝顺置业发展有限公司,10000032567.0,间接全资子公司,100.0,100.0,100.0,天津,12/31/2022,房地产开发,否
000009.SZ,中国宝安,惠州市鼎元新能源科技有限公司,10000054533.0,间接控股子公司,9000.0,90.0,10000.0,惠州,12/31/2022,新材料生产,否
000009.SZ,中国宝安,海南金诚信实业投资有限公司,10000054535.0,间接全资子公司,8000.0,100.0,8000.0,海口,12/31/2022,房地产开发,否
000009.SZ,中国宝安,贝特瑞(江苏)新能源材料有限公司,10000054547.0,间接全资子公司,70000.0,100.0,70000.0,常州,12/31/2022,新材料生产,否
000009.SZ,中国宝安,武汉马仁堂技术有限公司,10000094891.0,间接全资子公司,3000.0,100.0,3000.0,武汉,12/31/2022,批发和零售,否
000009.SZ,中国宝安,武汉马和堂技术有限公司,10000096846.0,间接全资子公司,2000.0,100.0,2000.0,武汉,12/31/2022,批发和零售,否
000009.SZ,中国宝安,湖北宝腾新材料科技有限公司,10000097838.0,间接控股子公司,1200.0,60.0,2000.0,十堰,12/31/2022,蜂窝陶瓷制品制造,否
000009.SZ,中国宝安,武汉马研康技术有限公司,10000098092.0,间接全资子公司,3000.0,100.0,3000.0,武汉,12/31/2022,批发和零售,否
000009.SZ,中国宝安,湖北洪龙大健康产业投资基金合伙企业(有限合伙),10000100179.0,间接控股子公司,25556.0,63.89,40000.0,武汉,12/31/2022,投资管理,否
000009.SZ,中国宝安,康立得大药房连锁(湖北)有限公司,10000126317.0,间接控股子公司,958.0,95.8,1000.0,武汉,12/31/2022,批发和零售,否
000009.SZ,中国宝安,鸡西市贝特瑞矿产资源有限公司,10000102246.0,间接全资子公司,1000.0,100.0,1000.0,鸡西,12/31/2022,矿产资源开采,否
000009.SZ,中国宝安,IPE MEDICAL LIMITED,10000107254.0,间接全资子公司,,100.0,,香港,12/31/2022,控股投资,否
000009.SZ,中国宝安,武汉马应龙中医门诊部有限公司,10000126315.0,间接全资子公司,1000.0,100.0,1000.0,武汉,12/31/2022,卫生和社会工作,否
000009.SZ,中国宝安,西安创正新材料有限公司,10000127102.0,间接控股子公司,582.0,97.0,600.0,西安,12/31/2022,制造业,否
000009.SZ,中国宝安,广州宝顺商业服务有限公司,10000127105.0,间接全资子公司,100.0,100.0,100.0,广州,12/31/2022,投资管理咨询,否
000009.SZ,中国宝安,江苏安之宝生物科技有限公司,10000127106.0,间接控股子公司,700.0,70.0,1000.0,常熟,12/31/2022,医疗器械生产,否
000009.SZ,中国宝安,武汉市青山区健康家居家养老服务中心,10000245549.0,间接全资子公司,,100.0,,武汉,12/31/2022,社区居家养老服务,否
000009.SZ,中国宝安,联合技术有限公司,10000247588.0,间接全资子公司,,100.0,,香港,12/31/2022,控股投资,否
000009.SZ,中国宝安,湛江宝顺旅游发展有限公司,10000316467.0,间接全资子公司,500.0,100.0,500.0,湛江,12/31/2022,房地产开发,否
000009.SZ,中国宝安,贝特瑞新材料集团销售有限公司,10000316472.0,间接全资子公司,10000.0,100.0,10000.0,深圳,12/31/2022,石墨制品销售,否
000009.SZ,中国宝安,贝特瑞(香港)新材料有限公司,10000316474.0,间接全资子公司,,100.0,,香港,12/31/2022,投资平台,否
000009.SZ,中国宝安,山西瑞君新材料科技有限公司,10000316525.0,间接控股子公司,15300.0,51.0,30000.0,长冶,12/31/2022,石墨制品生产,否
000009.SZ,中国宝安,深圳市国盛宝实业有限公司,10000316553.0,控股子公司,5050.0,50.0,10100.0,深圳,12/31/2022,房地产开发,否
